University Name,Name,Subject,Publications,Avg Co-Author
University of Bristol ,Walterio W. Mayol-Cuevas,robotics,8,2.0
University of Bristol ,Nirav Ajmeri,ai,5,1.3
University of Bristol ,Edwin Simpson,nlp,5,1.3
University of Bristol ,Michael Wray,vision,5,0.9
University of Bristol ,Andrew Calway,robotics,4,1.6
University of Bristol ,Rui Ponte Costa,ml,4,0.9
University of Bristol ,Neill W. Campbell,ml,3,0.8
University of Bristol ,James,Cussens,3,1.3
University of Bristol ,Tilo Burghardt,robotics,1,0.2
University of Freiburg ,Thomas Brox,vision,69,19.1
University of Freiburg ,Frank Hutter,ml,43,10.8
University of Freiburg ,Bernhard Nebel,"ai,robotics",14,4.3
University of Freiburg ,Bernhard Nebel,"ai,robotics",14,4.3
University of Freiburg ,Joschka Boedecker,robotics,2,0.5
University of Freiburg ,Christoph Scholl 0001,eda,1,0.3
University of Freiburg ,Georg,Lausen,1,0.3
University of Macau ,Jianbing Shen,vision,50,11.4
University of Macau ,Derek F. Wong,nlp,25,4.6
University of Macau ,Cheng-Zhong Xu 0001,"vision,robotics",11,2.1
University of Macau ,Cheng-Zhong Xu 0001,"vision,robotics",11,2.1
University of Macau ,Xiaowei Wu 0001,"ai,theory",8,2.4
University of Macau ,Xiaowei Wu 0001,"ai,theory",8,2.4
University of Macau ,Jiantao Zhou 0001,"vision,ai",7,1.8
University of Macau ,Jiantao Zhou 0001,"vision,ai",7,1.8
University of Macau ,Zhiguo Gong,"db,ai",4,1.3
University of Macau ,Zhiguo Gong,"db,ai",4,1.3
University of Macau ,Chi-Man Pun,"ai,vision",4,1.6
University of Macau ,Chi-Man Pun,"ai,vision",4,1.6
University of Macau ,Pengyang Wang,ai,4,0.7
University of Macau ,Chi-Man Vong,vision,3,1.2
University of Macau ,Leong Hou U,db,2,0.5
University of Southampton ,Sarvapali D. Ramchurn,"ai,hci",24,6.4
University of Southampton ,Enrico H. Gerding,ai,17,4.5
University of Southampton ,Pavel Naumov,ai,14,7.0
University of Southampton ,Sebastian Stein 0001,ai,9,2.5
University of Southampton ,Wendy Hall 0001,ai,8,2.1
University of Southampton ,Jie Zhang 0008,ai,8,3.3
University of Southampton ,Jonathon S. Hare,ml,5,1.7
University of Southampton ,Timothy J. Norman,ai,5,1.4
University of Southampton ,Adam Prügel-Bennett,ml,4,1.5
University of Southampton ,Hansung Kim,vision,3,0.8
University of Southampton ,Baharak Rastegari,"ecom,ai",3,0.9
University of Southampton ,George Konstantinidis 0001,db,1,0.2
University of Southampton ,Geoff V. Merrett,eda,1,0.3
IIIT Hyderabad ,C. V. Jawahar,vision,42,12.4
IIIT Hyderabad ,Manish Shrivastava 0001,nlp,11,2.7
IIIT Hyderabad ,Vasudeva Varma,"web+ir,nlp",10,2.6
IIIT Hyderabad ,Sujit Gujar,ai,9,2.7
IIIT Hyderabad ,Praveen Paruchuri,ai,9,2.6
IIIT Hyderabad ,Anoop M. Namboodiri,vision,7,2.3
IIIT Hyderabad ,P. J. Narayanan,vision,6,2.4
IIIT Hyderabad ,Vineet Gandhi,robotics,4,1.3
IIIT Hyderabad ,Vikram Pudi,nlp,3,1.0
IIIT Hyderabad ,Subramanian Ramanathan,"vision,hci",3,0.6
IIIT Hyderabad ,Dipti Misra Sharma,nlp,3,0.6
IIIT Hyderabad ,K. Madhava Krishna,robotics,2,0.8
IIIT Hyderabad ,Naresh Manwani,ai,2,1.0
IIIT Hyderabad ,K. Srinathan,vision,2,0.5
IIIT Hyderabad ,Girish Varma,"vision,theory",2,0.6
IIIT Hyderabad ,Girish Varma,"vision,theory",2,0.6
Osaka University ,Yasuyuki Matsushita,vision,75,19.4
Osaka University ,Yasushi Yagi,vision,19,4.4
Osaka University ,Hajime Nagahara,vision,15,4.1
Osaka University ,Yuki Arase,nlp,12,4.2
Osaka University ,Yuki Arase,nlp,12,4.2
Osaka University ,Yuta Nakashima,vision,9,2.4
Osaka University ,Fumio Okura,vision,6,1.3
Osaka University ,Takahiro Hara,"hci,db",4,1.2
Osaka University ,Hiroshi Ishiguro,robotics,4,1.1
Osaka University ,Makoto Onizuka,db,4,1.0
Osaka University ,Yasushi Sakurai,"web+ir,hci",3,0.8
Osaka University ,Haruo Takemura,"visualization,robotics",3,1.2
University of Zurich ,Rico Sennrich,nlp,39,13.3
University of Zurich ,Sven Seuken,ai,21,7.0
University of Zurich ,Davide Scaramuzza 0001,robotics,19,4.6
University of Zurich ,Harald C. Gall,se,1,0.3
Worcester Polytechnic Institute ,Xiaozhong Liu,"web+ir,nlp",37,6.2
Worcester Polytechnic Institute ,Jie Fu,"nlp,robotics",22,3.9
Worcester Polytechnic Institute ,Jie Fu,"nlp,robotics",22,3.9
Worcester Polytechnic Institute ,Kyumin Lee,"web+ir,nlp",10,3.6
Worcester Polytechnic Institute ,Elke A. Rundensteiner,db,8,2.2
Worcester Polytechnic Institute ,Yanhua Li,"ml,web+ir",6,1.1
Worcester Polytechnic Institute ,Craig E. Wills,web+ir,6,2.6
Worcester Polytechnic Institute ,Jacob Whitehill,ai,5,3.2
Worcester Polytechnic Institute ,Tian Guo 0001,ml,3,0.9
Worcester Polytechnic Institute ,Dmitry Korkin,ai,2,0.6
Worcester Polytechnic Institute ,Joseph E.,Beck,1,0.3
Worcester Polytechnic Institute ,Joshua D. Guttman,security,1,0.3
Worcester Polytechnic Institute ,Joshua D. Guttman,security,1,0.3
California Institute of Technology ,Pietro Perona,vision,94,29.2
California Institute of Technology ,Yisong Yue,ml,51,13.3
California Institute of Technology ,Joel A. Tropp,ml,6,1.5
California Institute of Technology ,Venkat,Chandrasekaran,3,1.0
California Institute of Technology ,Yaser S.,Abu-Mostafa,1,0.3
Emory University ,Liang Zhao 0002,ai,20,4.9
Emory University ,Carl Yang,"ai,ml,web+ir",18,3.5
Emory University ,Carl Yang,"ai,ml,web+ir",18,3.5
Emory University ,Jinho D. Choi,nlp,15,6.2
Emory University ,Li Xiong 0001,db,10,2.2
Emory University ,Lars Ruthotto,ai,4,0.9
Emory University ,Chinmay Kulkarni 0001,"hci,ai",3,0.7
Emory University ,Vaidy S.,Sunderam,1,0.3
Virginia Tech ,Naren Ramakrishnan,ai,25,6.8
Virginia Tech ,Lifu Huang,nlp,22,4.7
Virginia Tech ,Chang-Tien Lu,ai,17,3.4
Virginia Tech ,Chandan K. Reddy,"web+ir,ai",17,4.2
Virginia Tech ,Ruoxi Jia,"vision,ml",10,2.2
Virginia Tech ,Ruoxi Jia,"vision,ml",10,2.2
Virginia Tech ,Jin-Hee Cho,ai,3,0.6
Virginia Tech ,Bimal Viswanath,"security,web+ir",3,0.4
Virginia Tech ,Bimal Viswanath,"security,web+ir",3,0.4
Virginia Tech ,Yang Yi 0002,eda,2,0.4
Virginia Tech ,Sharath Raghvendra,theory,2,0.7
Virginia Tech ,Na Meng 0001,se,1,0.3
Virginia Tech ,Taejoong Chung,"metrics,security",1,0.2
Virginia Tech ,Taejoong Chung,"metrics,security",1,0.2
University of Bonn ,Juergen Gall,vision,57,15.8
University of Bonn ,Jens Lehmann 0001,"nlp,web+ir",17,3.7
University of Bonn ,Christian Bauckhage,ai,8,2.0
University of Bonn ,Matthias B. Hullin,"graphics,vision",7,1.4
University of Bonn ,Sven Behnke,robotics,6,2.6
University of Bonn ,Reinhard Klein,"vision,robotics",6,1.7
University of Bonn ,Reinhard Klein,"vision,robotics",6,1.7
University of Bonn ,Petra Mutzel,ml,3,1.2
University of Bonn ,Maren Bennewitz,robotics,1,0.3
Shandong University ,Xuemeng Song,"web+ir,ai",20,3.6
Shandong University ,Jianlong Wu,vision,16,2.7
Shandong University ,Changhe Tu,"graphics,vision",4,0.7
Shandong University ,Fan Zhong,"graphics,vision",3,0.7
Shandong University ,Yunhai Wang,visualization,2,0.4
Shandong University ,Haitao,Jiang,1,0.3
Yonsei University ,Seon Joo Kim,vision,37,9.8
Yonsei University ,Kwanghoon Sohn,vision,29,6.4
Yonsei University ,Jonghyun Choi,vision,20,4.9
Yonsei University ,Noseong Park,"ai,ml",13,2.6
Yonsei University ,Noseong Park,"ai,ml",13,2.6
Yonsei University ,Noseong Park,"ai,ml",13,2.6
Yonsei University ,Youngjung Uh,vision,10,2.4
Yonsei University ,Hyeran Byun,"vision,ai",8,2.5
Yonsei University ,Hyeran Byun,"vision,ai",8,2.5
Yonsei University ,Jinyoung Yeo,"ai,nlp",8,1.7
Yonsei University ,Jinyoung Yeo,"ai,nlp",8,1.7
Yonsei University ,Yo-Sub Han,"nlp,ai",5,1.4
Yonsei University ,Yo-Sub Han,"nlp,ai",5,1.4
Yonsei University ,Jinho Lee,eda,5,1.0
Yonsei University ,Jong-Seok Lee,vision,4,1.3
Yonsei University ,Kyong-Ho Lee,nlp,3,0.7
York University ,Michael S. Brown,vision,60,19.4
York University ,Richard P. Wildes,vision,27,10.1
York University ,Konstantinos G. Derpanis,vision,23,6.3
York University ,Marcus A. Brubaker,"vision,ml",19,5.8
York University ,Marcus A. Brubaker,"vision,ml",19,5.8
York University ,Hui Jiang 0001,nlp,11,2.5
York University ,John K. Tsotsos,vision,8,3.1
York University ,Ruth Urner,ml,7,2.8
York University ,Michael R. M. Jenkin,robotics,2,0.5
Binghamton University ,Zhongfei Zhang,ai,52,15.0
Binghamton University ,Sujoy Sikdar,ai,9,2.1
Binghamton University ,Shiqi Zhang 0001,"ai,robotics",8,2.4
Binghamton University ,Shiqi Zhang 0001,"ai,robotics",8,2.4
Binghamton University ,Lijun Yin,vision,8,2.3
Binghamton University ,Adnan Siraj Rakin,vision,6,1.7
Binghamton University ,Jeremy Blackburn,"web+ir,security,metrics",5,1.1
Binghamton University ,Jeremy Blackburn,"web+ir,security,metrics",5,1.1
Binghamton University ,William T. Hallahan,networks,1,0.2
Ecole Normale Superieure ,Francis R. Bach,ml,110,39.3
Ecole Normale Superieure ,Jean Ponce,vision,81,24.8
Ecole Normale Superieure ,Ivan Laptev,vision,60,14.5
Ecole Normale Superieure ,Alexandre d'Aspremont,ml,14,4.7
Ecole Normale Superieure ,Stéphane Mallat,ml,9,3.3
Ecole Normale Superieure ,Marc Lelarge,"ml,theory",4,1.4
Ecole Normale Superieure ,Marc Lelarge,"ml,theory",4,1.4
Ecole Normale Superieure ,David Pointcheval,"crypto,security",1,0.2
Ecole Normale Superieure ,David Pointcheval,"crypto,security",1,0.2
Ecole Normale Superieure ,Gilles,Wainrib,1,0.3
Tokyo Institute of Technology ,Naoaki Okazaki,nlp,27,7.8
Tokyo Institute of Technology ,Takafumi Kanamori,ml,6,1.8
Tokyo Institute of Technology ,Sumio Watanabe,ml,5,2.7
Tokyo Institute of Technology ,Rio Yokota,vision,4,0.6
Tokyo Institute of Technology ,Xavier Défago,"ai,robotics",3,0.8
Tokyo Institute of Technology ,Xavier Défago,"ai,robotics",3,0.8
Tokyo Institute of Technology ,Yoshiyuki Kabashima,ml,3,0.9
Tokyo Institute of Technology ,Koichi Shinoda,vision,3,1.0
Tokyo Institute of Technology ,Tsuyoshi Murata,ai,2,0.6
Tokyo Institute of Technology ,Masamichi Shimosaka,"hci,robotics",2,0.6
University of Birmingham ,Ales Leonardis,vision,35,9.2
University of Birmingham ,Hyung Jin Chang,vision,25,6.1
University of Birmingham ,Yunwen Lei,ml,18,5.5
University of Birmingham ,Jianbo Jiao,vision,11,2.4
University of Birmingham ,Alexander Krull,vision,8,1.6
University of Birmingham ,Ata Kabán,ml,6,3.3
University of Birmingham ,Mohan Sridharan,"ai,robotics",6,2.2
University of Birmingham ,Mohan Sridharan,"ai,robotics",6,2.2
University of Birmingham ,David Parker 0001,"robotics,ai,logic",3,0.8
University of Birmingham ,David Parker 0001,"robotics,ai,logic",3,0.8
University of Birmingham ,Jinming Duan 0001,vision,3,0.5
University of Birmingham ,Peter Tiño,ai,3,1.0
University of Birmingham ,Rajesh Hemant Chitnis,theory,2,0.7
University of Birmingham ,Masoumeh Mansouri,robotics,1,0.3
University of Birmingham ,Leandro L. Minku,se,1,0.3
University of Technology Sydney ,Guodong Long,ai,35,6.2
University of Technology Sydney ,Chengqi Zhang,ai,30,6.0
University of Technology Sydney ,Jing Jiang 0002,"ai,ml",21,3.7
University of Technology Sydney ,Jing Jiang 0002,"ai,ml",21,3.7
University of Technology Sydney ,Sanjiang Li,ai,10,4.4
University of Technology Sydney ,Jie Lu 0001,"ai,ml",9,1.9
University of Technology Sydney ,Jie Lu 0001,"ai,ml",9,1.9
University of Technology Sydney ,Ling Chen 0006,ai,9,1.9
University of Technology Sydney ,Guangquan Zhang 0001,"ai,ml",7,1.4
University of Technology Sydney ,Guangquan Zhang 0001,"ai,ml",7,1.4
University of Technology Sydney ,Wei Bian,ai,7,2.2
University of Technology Sydney ,Ying Zhang 0001,db,5,1.1
University of Technology Sydney ,Lu Qin 0001,db,4,0.8
University of Technology Sydney ,Mary-Anne Williams,ai,4,1.4
University of Technology Sydney ,Junyu Xuan,ai,3,0.6
University of Technology Sydney ,Yuan Feng 0001,eda,1,0.2
University of Technology Sydney ,Farookh Khadeer,Hussain,1,0.3
University of Technology Sydney ,Jonghyuk Kim,robotics,1,0.2
University of Technology Sydney ,Troy Lee,theory,1,0.5
University of Technology Sydney ,Youming Qiao,theory,1,0.3
University of Technology Sydney ,Yulei Sui,se,1,0.2
University of Manchester ,Sophia Ananiadou,nlp,16,4.7
University of Manchester ,Ulrike Sattler,ai,15,4.5
University of Manchester ,Renate A. Schmidt,ai,8,3.3
University of Manchester ,Christopher J. Taylor 0001,vision,7,2.6
University of Manchester ,Bijan Parsia,"ai,web+ir",4,1.4
University of Texas at Arlington ,Junzhou Huang,"ml,ai",91,17.6
University of Texas at Arlington ,Junzhou Huang,"ml,ai",91,17.6
University of Texas at Arlington ,Vassilis Athitsos,vision,12,3.2
University of Texas at Arlington ,Yingying Zhu,vision,5,1.1
University of Texas at Arlington ,Jean Gao,vision,4,1.7
University of Texas at Arlington ,Gautam Das 0001,db,2,0.4
University of Texas at Arlington ,Chengkai Li,db,1,0.2
University of Texas at Arlington ,Chengkai Li,db,1,0.2
University of Texas at Arlington ,Shirin Nilizadeh,security,1,0.2
University of Texas at Arlington ,Shirin Nilizadeh,security,1,0.2
Stevens Institute of Technology ,Enrique Dunn,vision,20,6.1
Stevens Institute of Technology ,Philippos Mordohai,"robotics,vision",16,6.1
Stevens Institute of Technology ,Philippos Mordohai,"robotics,vision",16,6.1
Stevens Institute of Technology ,Philippos Mordohai,"robotics,vision",16,6.1
Stevens Institute of Technology ,Tian Han 0001,"vision,ai",10,2.1
Stevens Institute of Technology ,Tian Han 0001,"vision,ai",10,2.1
Stevens Institute of Technology ,Jia Xu 0004,"nlp,ai,ml",9,2.5
Stevens Institute of Technology ,Jia Xu 0004,"nlp,ai,ml",9,2.5
Stevens Institute of Technology ,Jia Xu 0004,"nlp,ai,ml",9,2.5
Stevens Institute of Technology ,Jie Shen 0005,ml,9,4.8
Stevens Institute of Technology ,Yue Ning 0001,ai,5,1.1
Stevens Institute of Technology ,Samantha Kleinberg,"ai,hci",4,2.7
University of Houston ,Ioannis A. Kakadiaris,vision,18,5.4
University of Houston ,Arjun Mukherjee,nlp,17,5.6
University of Houston ,Thamar Solorio,nlp,15,5.0
University of Houston ,Feng Yan 0001,"hpc,ai",6,0.9
University of Houston ,Aron Laszka,ai,6,1.4
University of Houston ,Shishir K. Shah,vision,6,2.1
University of Houston ,Badrinath Roysam,vision,3,0.8
University of Houston ,Weidong Shi,ai,3,0.7
Carleton University ,Yuhong Guo,ai,45,23.2
Carleton University ,Tony White,ai,2,1.0
Carleton University ,Ahmed El-Roby,db,1,0.3
Carleton University ,Paul C. van Oorschot,security,1,0.5
Carleton University ,Paul C. van Oorschot,security,1,0.5
King's College London ,Helen Yannakoudakis,nlp,14,4.0
King's College London ,Derek Long,ai,13,4.0
King's College London ,Enrico Malizia,ai,11,3.4
King's College London ,Maria Polukarov,ai,11,2.5
King's College London ,Miaojing Shi,vision,8,2.3
King's College London ,Hana Chockler,"ai,vision",7,2.4
King's College London ,Hana Chockler,"ai,vision",7,2.4
King's College London ,Andrew Coles,ai,7,1.6
King's College London ,Carmine Ventre,ai,7,3.0
King's College London ,Sanjay Modgil,ai,6,3.2
King's College London ,Amanda Jane Coles,ai,5,1.1
King's College London ,Bart de Keijzer,"ecom,ai",3,1.2
King's College London ,Frederik Mallmann-Trenn,"theory,ml",3,0.9
King's College London ,Frederik Mallmann-Trenn,"theory,ml",3,0.9
King's College London ,Peter McBurney,ai,3,0.6
King's College London ,Simon Parsons,"ai,robotics",3,0.8
King's College London ,Simon Parsons,"ai,robotics",3,0.8
King's College London ,Jose M. Such,"hci,ai",3,1.8
King's College London ,Jose M. Such,"hci,ai",3,1.8
Tulane University ,Zhengming Ding,"ai,vision",36,10.5
Tulane University ,Zhengming Ding,"ai,vision",36,10.5
Tulane University ,Nicholas Mattei,ai,22,4.7
Tulane University ,Aron Culotta,ai,17,6.6
Tulane University ,Kristen Brent Venable,ai,13,3.2
Tulane University ,Jihun Hamm,"ml,vision",10,3.4
Tulane University ,Jihun Hamm,"ml,vision",10,3.4
Tulane University ,Ramgopal R. Mettu,robotics,2,0.5
University of Connecticut ,Jinbo Bi,"ai,ml",30,9.6
University of Connecticut ,Jinbo Bi,"ai,ml",30,9.6
University of Connecticut ,Dongjin Song,ai,14,2.5
University of Connecticut ,Caiwen Ding,"eda,arch",5,0.5
University of Connecticut ,Caiwen Ding,"eda,arch",5,0.5
University of Connecticut ,Sanguthevar Rajasekaran,"ml,nlp",5,0.8
University of Connecticut ,Sanguthevar Rajasekaran,"ml,nlp",5,0.8
University of Connecticut ,Sanguthevar Rajasekaran,"ml,nlp",5,0.8
University of Connecticut ,Marten van Dijk,"security,ml,arch",4,1.1
University of Connecticut ,Marten van Dijk,"security,ml,arch",4,1.1
University of Connecticut ,Marten van Dijk,"security,ml,arch",4,1.1
University of Connecticut ,Amir Herzberg,"security,web+ir,crypto",2,1.0
University of Connecticut ,Amir Herzberg,"security,web+ir,crypto",2,1.0
University of Connecticut ,Yuan Hong,security,2,0.8
University of Connecticut ,Yuan Hong,security,2,0.8
University of Connecticut ,Fei Miao,robotics,2,0.2
University of Connecticut ,Alexander Russell,"crypto,security",2,0.5
University of Connecticut ,Alexander Russell,"crypto,security",2,0.5
Brandeis University ,Nianwen Xue,nlp,22,9.9
Brandeis University ,Hongfu Liu,ai,19,5.5
Brandeis University ,Chuxu Zhang,ai,17,3.2
Brandeis University ,Pengyu Hong,ml,4,1.2
Brandeis University ,James A. Storer,vision,2,0.5
IT University of Copenhagen ,Barbara Plank,nlp,23,7.2
IT University of Copenhagen ,Rob van der Goot,nlp,9,3.6
IT University of Copenhagen ,Sami S. Brandt,vision,6,3.1
IT University of Copenhagen ,Leon Derczynski,"nlp,ai",5,2.2
IT University of Copenhagen ,Leon Derczynski,"nlp,ai",5,2.2
IT University of Copenhagen ,Christian Hardmeier,nlp,5,1.8
IT University of Copenhagen ,Sebastian Risi,"ai,ml",4,1.6
IT University of Copenhagen ,Sebastian Risi,"ai,ml",4,1.6
IT University of Copenhagen ,Natalie Schluter,nlp,4,3.0
IT University of Copenhagen ,Dan Witzner,Hansen,1,0.5
IT University of Copenhagen ,Andrzej Wasowski,se,1,0.3
National Tsing Hua University ,Hwann-Tzong Chen,vision,29,8.8
National Tsing Hua University ,Shang-Hong Lai,vision,17,5.6
National Tsing Hua University ,Shang-Hong Lai,vision,17,5.6
National Tsing Hua University ,Shan-Hung Wu,ml,8,2.9
National Tsing Hua University ,Chun-Yi Lee,"ml,ai,vision",7,1.4
National Tsing Hua University ,Chun-Yi Lee,"ml,ai,vision",7,1.4
National Tsing Hua University ,Chun-Yi Lee,"ml,ai,vision",7,1.4
National Tsing Hua University ,Hung-Kuo Chu,"graphics,vision",2,0.5
National Tsing Hua University ,Chiou-Ting Hsu,vision,2,0.8
National Tsing Hua University ,Shih-Chieh Chang,eda,1,0.1
National Tsing Hua University ,Wing-Kai Hon,theory,1,0.2
National Tsing Hua University ,Wing-Kai Hon,theory,1,0.2
AUEB ,Ion Androutsopoulos,nlp,23,7.2
AUEB ,Michalis K. Titsias,ml,21,9.5
AUEB ,Michalis Vazirgiannis,"nlp,ai",17,5.2
AUEB ,Michalis Vazirgiannis,"nlp,ai",17,5.2
AUEB ,Evangelos Markakis,"ai,ecom",12,4.2
University of Hannover ,Bodo Rosenhahn,vision,40,10.3
University of Hannover ,Bodo Rosenhahn,vision,40,10.3
University of Hannover ,Marius Lindauer,"ai,ml",10,2.5
University of Hannover ,Marius Lindauer,"ai,ml",10,2.5
University of Hannover ,Sören Auer,"web+ir,ai",9,2.1
University of Hannover ,Jörn Ostermann,vision,6,1.8
University of Hannover ,Arne Meier,ai,4,1.3
University of Hannover ,Ralph Ewerth,vision,2,0.6
Shenzhen University ,LinLin Shen,vision,19,3.7
Shenzhen University ,Di Lin,vision,11,2.4
Shenzhen University ,Weike Pan,ai,9,2.5
Shenzhen University ,Xiaojun Chen 0006,ai,8,1.5
Shenzhen University ,Weicheng Xie 0001,"vision,ai",6,1.1
Shenzhen University ,Weicheng Xie 0001,"vision,ai",6,1.1
Shenzhen University ,Jianmin Jiang,vision,6,1.7
Shenzhen University ,Huisi Wu,"ai,vision",6,1.4
Shenzhen University ,Huisi Wu,"ai,vision",6,1.4
Shenzhen University ,Jie Chen 0027,"ai,vision",5,1.1
Shenzhen University ,Jie Chen 0027,"ai,vision",5,1.1
Shenzhen University ,Feng Liu 0013,vision,4,0.9
Shenzhen University ,Qi Zhang 0041,vision,4,1.8
Shenzhen University ,Xianxu Hou,vision,4,0.8
Shenzhen University ,Sen Jia,"vision,ml",4,1.2
Shenzhen University ,Sen Jia,"vision,ml",4,1.2
Shenzhen University ,Haodi Zhang,ai,4,1.4
Shenzhen University ,Sheng-hua Zhong,ai,3,0.8
Shenzhen University ,Jianqiang Li 0001,"vision,hci",2,0.4
Shenzhen University ,Laizhong Cui,ai,2,0.4
Shenzhen University ,Can Gao,nlp,2,0.3
Shenzhen University ,Jianbin Qin,db,2,0.5
Shenzhen University ,Zhiwu Xu 0001,"se,security,pl",1,0.2
Shenzhen University ,Zhiwu Xu 0001,"se,security,pl",1,0.2
Shenzhen University ,Yi Wang 0003,"eda,embedded",1,0.3
Shenzhen University ,Kaishun Wu,mobile,1,0.2
University of South Carolina ,Song Wang 0002,vision,47,10.3
University of South Carolina ,Amit P. Sheth,"ai,web+ir,nlp",17,4.2
University of South Carolina ,Amit P. Sheth,"ai,web+ir,nlp",17,4.2
University of South Carolina ,Yan Tong,vision,13,3.6
University of South Carolina ,Qi Zhang 0038,ai,4,1.1
University of South Carolina ,Marco Valtorta,ai,2,1.0
University of South Carolina ,Ioannis M. Rekleitis,robotics,1,0.3
University of York ,Edwin R. Hancock,"ai,vision",39,15.8
University of York ,Edwin R. Hancock,"ai,vision",39,15.8
University of York ,William A. P. Smith,vision,24,8.9
University of York ,Suresh Manandhar,nlp,9,4.1
University of York ,Peter Nightingale,ai,6,1.6
University of York ,Adrian G. Bors,vision,5,2.3
University of York ,Nick E. Pears,vision,4,1.0
University of York ,Christopher Bailey,0002,1,0.3
Université Laval ,Jean-François Lalonde,vision,20,6.1
Université Laval ,Mario Marchand,ml,18,5.4
Université Laval ,Brahim Chaib-draa,"ai,robotics",15,6.1
Université Laval ,Brahim Chaib-draa,"ai,robotics",15,6.1
Université Laval ,Claude-Guy Quimper,ai,13,4.6
Université Laval ,Pascal Germain,"ml,ai",12,2.7
Université Laval ,Pascal Germain,"ml,ai",12,2.7
Université Laval ,Christian Gagné 0001,vision,8,1.9
Université Laval ,Audrey Durand,ai,5,1.1
Université Laval ,Philippe Giguère,robotics,2,0.6
Wuhan University ,Zhenzhong Chen,"ai,vision",14,5.0
Wuhan University ,Zhenzhong Chen,"ai,vision",14,5.0
Wuhan University ,Xiaoyuan Jing,ai,12,2.1
Wuhan University ,Tieyun Qian,nlp,9,3.7
Wuhan University ,Qian Wang 0002,security,6,1.0
Wuhan University ,Qian Wang 0002,security,6,1.0
Lehigh University ,Hector Muñoz-Avila,ai,19,6.3
Lehigh University ,Lifang He 0001,ai,15,2.7
Lehigh University ,Lichao Sun,ai,11,2.6
Lehigh University ,Sihong Xie,ai,5,1.0
Lehigh University ,Mooi Choo Chuah,vision,3,1.3
Lehigh University ,John R. Spletzer,robotics,1,0.5
North Carolina State University ,Munindar P. Singh,ai,29,13.1
North Carolina State University ,Dongkuan Xu,ai,13,2.4
North Carolina State University ,James C. Lester,ai,10,2.7
North Carolina State University ,Min Chi,ai,7,2.0
North Carolina State University ,Alexandros Kapravelos,security,4,0.8
North Carolina State University ,Alexandros Kapravelos,security,4,0.8
North Carolina State University ,Tiffany Barnes,ai,3,0.6
North Carolina State University ,Robert St. Amant,ai,2,1.0
North Carolina State University ,Anupam Das 0001,security,1,0.2
North Carolina State University ,Anupam Das 0001,security,1,0.2
North Carolina State University ,Bradley Reaves,security,1,0.1
North Carolina State University ,Bradley Reaves,security,1,0.1
North Carolina State University ,Marcelo d'Amorim,se,1,0.3
Rensselaer Polytechnic Institute ,Lirong Xia,ai,50,20.4
Rensselaer Polytechnic Institute ,Malik Magdon-Ismail,"ml,ai",12,4.9
Rensselaer Polytechnic Institute ,Malik Magdon-Ismail,"ml,ai",12,4.9
Rensselaer Polytechnic Institute ,Elliot Anshelevich,"ai,ecom",11,4.2
Rensselaer Polytechnic Institute ,James A. Hendler,ai,6,2.1
Rensselaer Polytechnic Institute ,Mohammed J. Zaki,ml,6,1.7
Rensselaer Polytechnic Institute ,Sibel Adali,ai,5,1.5
Rensselaer Polytechnic Institute ,Selmer Bringsjord,ai,3,1.2
Rensselaer Polytechnic Institute ,Stacy Patterson,ml,2,0.6
University of Potsdam ,Tobias Scheffer,ml,26,9.9
University of Potsdam ,Torsten Schaub,ai,15,4.3
University of Potsdam ,David Schlangen,nlp,15,6.7
University of Potsdam ,Niels Landwehr,"ml,nlp",10,3.8
University of Potsdam ,Niels Landwehr,"ml,nlp",10,3.8
University of Potsdam ,Manfred Stede,nlp,3,1.1
Iowa State University ,Jin Tian 0001,"ai,ml",22,10.5
Iowa State University ,Jin Tian 0001,"ai,ml",22,10.5
Iowa State University ,Zhu Zhang,"ai,ml",14,3.0
Iowa State University ,Zhu Zhang,"ai,ml",14,3.0
Iowa State University ,Mengdi Huai,ai,9,1.7
Iowa State University ,Forrest Sheng Bao,"ai,nlp",7,2.7
Iowa State University ,Forrest Sheng Bao,"ai,nlp",7,2.7
Iowa State University ,Hongyang Gao,ml,6,2.2
Iowa State University ,Qi Li 0012,"web+ir,db",4,0.7
Iowa State University ,Ying Cai,ai,2,0.7
Iowa State University ,Giora Slutzki,"ai,robotics",2,0.6
Iowa State University ,Giora Slutzki,"ai,robotics",2,0.6
Iowa State University ,Wei Le,se,1,0.1
Iowa State University ,Hridesh Rajan,se,1,0.2
University of Würzburg ,Radu Timofte,vision,61,13.9
University of Würzburg ,Goran Glavas,nlp,26,7.8
DTU ,Ole Winther,ml,25,8.6
DTU ,Søren Hauberg,"vision,ml",19,5.9
DTU ,Søren Hauberg,"vision,ml",19,5.9
DTU ,Jes Frellsen,ml,9,3.2
DTU ,Jes Frellsen,ml,9,3.2
DTU ,Aasa Feragen,"vision,ml",8,2.9
DTU ,Aasa Feragen,"vision,ml",8,2.9
DTU ,Lars Kai Hansen,ml,8,2.9
DTU ,Lars Kai Hansen,ml,8,2.9
DTU ,Lars Kai Hansen,ml,8,2.9
DTU ,Thomas Bolander,ai,5,2.7
DTU ,Tue Herlau,ml,3,1.2
DTU ,Morten Mørup,ml,3,0.9
DTU ,Anders Nymark Christensen,vision,2,0.5
DTU ,Anders Nymark Christensen,vision,2,0.5
DTU ,Anders Bjorholm Dahl,vision,2,0.5
